Exchange Date,Close,Net,%Chg,Open,Low,High,log_return
29-Jun-2016,"2,070.7713",+34.6801,+1.7033%,"2,070.7713","2,070.7713","2,070.7713",0.016889255
28-Jun-2016,"2,036.0912",+35.5559,+1.7773%,"2,036.0912","2,036.0912","2,036.0912",0.017617097
27-Jun-2016,"2,000.5353",-36.8699,-1.8096%,"2,000.5353","2,000.5353","2,000.5353",-0.018262243
24-Jun-2016,"2,037.4052",-75.9155,-3.5922%,"2,037.4052","2,037.4052","2,037.4052",-0.036583464
23-Jun-2016,"2,113.3207",+27.8710,+1.3365%,"2,113.3207","2,113.3207","2,113.3207",0.013275986
22-Jun-2016,"2,085.4497",-3.4498,-0.1651%,"2,085.4497","2,085.4497","2,085.4497",-0.001652857
21-Jun-2016,"2,088.8995",+5.6505,+0.2712%,"2,088.8995","2,088.8995","2,088.8995",0.002708678
20-Jun-2016,"2,083.2490",+12.0293,+0.5808%,"2,083.2490","2,083.2490","2,083.2490",0.005791033
17-Jun-2016,"2,071.2197",-6.7742,-0.3260%,"2,071.2197","2,071.2197","2,071.2197",-0.003265296
16-Jun-2016,"2,077.9939",+6.4916,+0.3134%,"2,077.9939","2,077.9939","2,077.9939",0.003128864
15-Jun-2016,"2,071.5023",-3.8137,-0.1838%,"2,071.5023","2,071.5023","2,071.5023",-0.001839338
14-Jun-2016,"2,075.3160",-3.7430,-0.1800%,"2,075.3160","2,075.3160","2,075.3160",-0.001801956
13-Jun-2016,"2,079.0590",-17.0120,-0.8116%,"2,079.0590","2,079.0590","2,079.0590",-0.008149252
10-Jun-2016,"2,096.0710",-19.4068,-0.9174%,"2,096.0710","2,096.0710","2,096.0710",-0.009216057
09-Jun-2016,"2,115.4778",-3.6405,-0.1718%,"2,115.4778","2,115.4778","2,115.4778",-0.001719409
08-Jun-2016,"2,119.1183",+6.9912,+0.3310%,"2,119.1183","2,119.1183","2,119.1183",0.003304562
07-Jun-2016,"2,112.1271",+2.7203,+0.1290%,"2,112.1271","2,112.1271","2,112.1271",0.001288773
06-Jun-2016,"2,109.4068",+10.2782,+0.4896%,"2,109.4068","2,109.4068","2,109.4068",0.004884464
03-Jun-2016,"2,099.1286",-6.1357,-0.2914%,"2,099.1286","2,099.1286","2,099.1286",-0.002918711
02-Jun-2016,"2,105.2643",+5.9343,+0.2827%,"2,105.2643","2,105.2643","2,105.2643",0.002822771
01-Jun-2016,"2,099.3300",+2.3658,+0.1128%,"2,099.3300","2,099.3300","2,099.3300",0.001127566
31-May-2016,"2,096.9642",-2.0963,-0.0999%,"2,096.9642","2,096.9642","2,096.9642",-0.000999184
27-May-2016,"2,099.0605",+8.9595,+0.4287%,"2,099.0605","2,099.0605","2,099.0605",0.004277474
26-May-2016,"2,090.1010",-0.4420,-0.0211%,"2,090.1010","2,090.1010","2,090.1010",-0.000211451
25-May-2016,"2,090.5430",+14.4852,+0.6977%,"2,090.5430","2,090.5430","2,090.5430",0.006953034
24-May-2016,"2,076.0578",+28.0145,+1.3679%,"2,076.0578","2,076.0578","2,076.0578",0.013585957
23-May-2016,"2,048.0433",-4.2748,-0.2083%,"2,048.0433","2,048.0433","2,048.0433",-0.002085085
20-May-2016,"2,052.3181",+12.2782,+0.6019%,"2,052.3181","2,052.3181","2,052.3181",0.006000568
19-May-2016,"2,040.0399",-7.5873,-0.3705%,"2,040.0399","2,040.0399","2,040.0399",-0.003712293
18-May-2016,"2,047.6272",+0.4214,+0.0206%,"2,047.6272","2,047.6272","2,047.6272",0.00020582
17-May-2016,"2,047.2058",-19.4514,-0.9412%,"2,047.2058","2,047.2058","2,047.2058",-0.009456584
16-May-2016,"2,066.6572",+20.0443,+0.9794%,"2,066.6572","2,066.6572","2,066.6572",0.00974624
13-May-2016,"2,046.6129",-17.4946,-0.8476%,"2,046.6129","2,046.6129","2,046.6129",-0.008511747
12-May-2016,"2,064.1075",-0.3544,-0.0172%,"2,064.1075","2,064.1075","2,064.1075",-0.000171682
11-May-2016,"2,064.4619",-19.9242,-0.9559%,"2,064.4619","2,064.4619","2,064.4619",-0.009604764
10-May-2016,"2,084.3861",+25.6950,+1.2481%,"2,084.3861","2,084.3861","2,084.3861",0.012403983
09-May-2016,"2,058.6911",+1.5487,+0.0753%,"2,058.6911","2,058.6911","2,058.6911",0.000752557
06-May-2016,"2,057.1424",+6.5137,+0.3176%,"2,057.1424","2,057.1424","2,057.1424",0.003171406
05-May-2016,"2,050.6287",-0.4926,-0.0240%,"2,050.6287","2,050.6287","2,050.6287",-0.00024019
04-May-2016,"2,051.1213",-12.2456,-0.5935%,"2,051.1213","2,051.1213","2,051.1213",-0.005952447
03-May-2016,"2,063.3669",-18.0633,-0.8678%,"2,063.3669","2,063.3669","2,063.3669",-0.008716188
02-May-2016,"2,081.4302",+16.1339,+0.7812%,"2,081.4302","2,081.4302","2,081.4302",0.007781551
29-Apr-2016,"2,065.2963",-10.5144,-0.5065%,"2,065.2963","2,065.2963","2,065.2963",-0.005078073
28-Apr-2016,"2,075.8107",-19.3437,-0.9233%,"2,075.8107","2,075.8107","2,075.8107",-0.009275474
27-Apr-2016,"2,095.1544",+3.4559,+0.1652%,"2,095.1544","2,095.1544","2,095.1544",0.001650835
26-Apr-2016,"2,091.6985",+3.9040,+0.1870%,"2,091.6985","2,091.6985","2,091.6985",0.00186817
25-Apr-2016,"2,087.7945",-3.7856,-0.1810%,"2,087.7945","2,087.7945","2,087.7945",-0.001811563
22-Apr-2016,"2,091.5801",+0.0964,+0.0046%,"2,091.5801","2,091.5801","2,091.5801",4.60906E-05
21-Apr-2016,"2,091.4837",-10.9130,-0.5191%,"2,091.4837","2,091.4837","2,091.4837",-0.005204261
20-Apr-2016,"2,102.3967",+1.5980,+0.0761%,"2,102.3967","2,102.3967","2,102.3967",0.000760374
19-Apr-2016,"2,100.7987",+6.4584,+0.3084%,"2,100.7987","2,100.7987","2,100.7987",0.003078995
18-Apr-2016,"2,094.3403",+13.6073,+0.6540%,"2,094.3403","2,094.3403","2,094.3403",0.006518376
15-Apr-2016,"2,080.7330",-2.0501,-0.0984%,"2,080.7330","2,080.7330","2,080.7330",-0.000984793
14-Apr-2016,"2,082.7831",+0.3625,+0.0174%,"2,082.7831","2,082.7831","2,082.7831",0.000174061
13-Apr-2016,"2,082.4206",+20.7022,+1.0041%,"2,082.4206","2,082.4206","2,082.4206",0.009991157
12-Apr-2016,"2,061.7184",+19.7324,+0.9663%,"2,061.7184","2,061.7184","2,061.7184",0.009616946
11-Apr-2016,"2,041.9860",-5.6111,-0.2740%,"2,041.9860","2,041.9860","2,041.9860",-0.002744096
08-Apr-2016,"2,047.5971",+5.6852,+0.2784%,"2,047.5971","2,047.5971","2,047.5971",0.002780384
07-Apr-2016,"2,041.9119",-24.7529,-1.1977%,"2,041.9119","2,041.9119","2,041.9119",-0.012049525
06-Apr-2016,"2,066.6648",+21.4980,+1.0512%,"2,066.6648","2,066.6648","2,066.6648",0.010456749
05-Apr-2016,"2,045.1668",-20.9626,-1.0146%,"2,045.1668","2,045.1668","2,045.1668",-0.010197651
04-Apr-2016,"2,066.1294",-6.6497,-0.3208%,"2,066.1294","2,066.1294","2,066.1294",-0.003213265
01-Apr-2016,"2,072.7791",+13.0379,+0.6330%,"2,072.7791","2,072.7791","2,072.7791",0.006309923
31-Mar-2016,"2,059.7412",-4.2044,-0.2037%,"2,059.7412","2,059.7412","2,059.7412",-0.002039147
30-Mar-2016,"2,063.9456",+8.9320,+0.4346%,"2,063.9456","2,063.9456","2,063.9456",0.004337025
29-Mar-2016,"2,055.0136",+17.9641,+0.8819%,"2,055.0136","2,055.0136","2,055.0136",0.008780029
28-Mar-2016,"2,037.0495",+1.1136,+0.0547%,"2,037.0495","2,037.0495","2,037.0495",0.000546822
24-Mar-2016,"2,035.9359",-0.7769,-0.0381%,"2,035.9359","2,035.9359","2,035.9359",-0.000381521
23-Mar-2016,"2,036.7128",-13.0907,-0.6386%,"2,036.7128","2,036.7128","2,036.7128",-0.006406799
22-Mar-2016,"2,049.8035",-1.7967,-0.0876%,"2,049.8035","2,049.8035","2,049.8035",-0.000876139
21-Mar-2016,"2,051.6002",+2.0234,+0.0987%,"2,051.6002","2,051.6002","2,051.6002",0.000986741
18-Mar-2016,"2,049.5768",+8.9856,+0.4403%,"2,049.5768","2,049.5768","2,049.5768",0.004393763
17-Mar-2016,"2,040.5912",+13.3738,+0.6597%,"2,040.5912","2,040.5912","2,040.5912",0.006575456
16-Mar-2016,"2,027.2174",+11.2895,+0.5600%,"2,027.2174","2,027.2174","2,027.2174",0.005584528
15-Mar-2016,"2,015.9279",-3.7122,-0.1838%,"2,015.9279","2,015.9279","2,015.9279",-0.001839742
14-Mar-2016,"2,019.6401",-2.5495,-0.1261%,"2,019.6401","2,019.6401","2,019.6401",-0.001261558
11-Mar-2016,"2,022.1896",+32.6213,+1.6396%,"2,022.1896","2,022.1896","2,022.1896",0.016263204
10-Mar-2016,"1,989.5683",+0.3033,+0.0152%,"1,989.5683","1,989.5683","1,989.5683",0.000152457
09-Mar-2016,"1,989.2650",+10.0043,+0.5055%,"1,989.2650","1,989.2650","1,989.2650",0.005041833
08-Mar-2016,"1,979.2607",-22.4981,-1.1239%,"1,979.2607","1,979.2607","1,979.2607",-0.011302803
07-Mar-2016,"2,001.7588",+1.7716,+0.0886%,"2,001.7588","2,001.7588","2,001.7588",0.000885414
04-Mar-2016,"1,999.9872",+6.5851,+0.3303%,"1,999.9872","1,999.9872","1,999.9872",0.003298004
03-Mar-2016,"1,993.4021",+6.9473,+0.3497%,"1,993.4021","1,993.4021","1,993.4021",0.003491235
02-Mar-2016,"1,986.4548",+8.1067,+0.4098%,"1,986.4548","1,986.4548","1,986.4548",0.004089339
01-Mar-2016,"1,978.3481",+46.1217,+2.3870%,"1,978.3481","1,978.3481","1,978.3481",0.02358929
29-Feb-2016,"1,932.2264",-15.8275,-0.8125%,"1,932.2264","1,932.2264","1,932.2264",-0.008157961
26-Feb-2016,"1,948.0539",-3.6468,-0.1869%,"1,948.0539","1,948.0539","1,948.0539",-0.001870272
25-Feb-2016,"1,951.7007",+21.9030,+1.1350%,"1,951.7007","1,951.7007","1,951.7007",0.011285968
24-Feb-2016,"1,929.7977",+8.5293,+0.4439%,"1,929.7977","1,929.7977","1,929.7977",0.004429586
23-Feb-2016,"1,921.2684",-24.2316,-1.2455%,"1,921.2684","1,921.2684","1,921.2684",-0.012533421
22-Feb-2016,"1,945.5000",+27.7164,+1.4452%,"1,945.5000","1,945.5000","1,945.5000",0.014348869
19-Feb-2016,"1,917.7836",-0.0502,-0.0026%,"1,917.7836","1,917.7836","1,917.7836",-2.61757E-05
18-Feb-2016,"1,917.8338",-8.9912,-0.4666%,"1,917.8338","1,917.8338","1,917.8338",-0.004677251
17-Feb-2016,"1,926.8250",+31.2476,+1.6484%,"1,926.8250","1,926.8250","1,926.8250",0.016350082
16-Feb-2016,"1,895.5774",+30.8021,+1.6518%,"1,895.5774","1,895.5774","1,895.5774",0.016382925
12-Feb-2016,"1,864.7753",+35.6970,+1.9516%,"1,864.7753","1,864.7753","1,864.7753",0.019328384
11-Feb-2016,"1,829.0783",-22.7847,-1.2304%,"1,829.0783","1,829.0783","1,829.0783",-0.012379981
10-Feb-2016,"1,851.8630",-0.3468,-0.0187%,"1,851.8630","1,851.8630","1,851.8630",-0.000187253
09-Feb-2016,"1,852.2098",-1.2252,-0.0661%,"1,852.2098","1,852.2098","1,852.2098",-0.000661261
08-Feb-2016,"1,853.4350",-26.6189,-1.4159%,"1,853.4350","1,853.4350","1,853.4350",-0.014259772
05-Feb-2016,"1,880.0539",-35.3929,-1.8478%,"1,880.0539","1,880.0539","1,880.0539",-0.018650465
04-Feb-2016,"1,915.4468",+2.9132,+0.1523%,"1,915.4468","1,915.4468","1,915.4468",0.001522056
03-Feb-2016,"1,912.5336",+9.5021,+0.4993%,"1,912.5336","1,912.5336","1,912.5336",0.004980714
02-Feb-2016,"1,903.0315",-36.3478,-1.8742%,"1,903.0315","1,903.0315","1,903.0315",-0.018919832
01-Feb-2016,"1,939.3793",-0.8604,-0.0443%,"1,939.3793","1,939.3793","1,939.3793",-0.000443549
29-Jan-2016,"1,940.2397",+46.8830,+2.4762%,"1,940.2397","1,940.2397","1,940.2397",0.024460237
28-Jan-2016,"1,893.3567",+10.4104,+0.5529%,"1,893.3567","1,893.3567","1,893.3567",0.005513555
27-Jan-2016,"1,882.9463",-20.6843,-1.0866%,"1,882.9463","1,882.9463","1,882.9463",-0.010925174
26-Jan-2016,"1,903.6306",+26.5530,+1.4146%,"1,903.6306","1,903.6306","1,903.6306",0.014046806
25-Jan-2016,"1,877.0776",-29.8265,-1.5641%,"1,877.0776","1,877.0776","1,877.0776",-0.015764938
22-Jan-2016,"1,906.9041",+37.9178,+2.0288%,"1,906.9041","1,906.9041","1,906.9041",0.020084839
21-Jan-2016,"1,868.9863",+9.6578,+0.5194%,"1,868.9863","1,868.9863","1,868.9863",0.005180797
20-Jan-2016,"1,859.3285",-22.0047,-1.1696%,"1,859.3285","1,859.3285","1,859.3285",-0.011765273
19-Jan-2016,"1,881.3332",+1.0054,+0.0535%,"1,881.3332","1,881.3332","1,881.3332",0.000534551
15-Jan-2016,"1,880.3278",-41.5080,-2.1598%,"1,880.3278","1,880.3278","1,880.3278",-0.021834752
14-Jan-2016,"1,921.8358",+31.5569,+1.6694%,"1,921.8358","1,921.8358","1,921.8358",0.016556491
13-Jan-2016,"1,890.2789",-48.4000,-2.4965%,"1,890.2789","1,890.2789","1,890.2789",-0.025282377
12-Jan-2016,"1,938.6789",+15.0041,+0.7800%,"1,938.6789","1,938.6789","1,938.6789",0.007769447
11-Jan-2016,"1,923.6748",+1.6400,+0.0853%,"1,923.6748","1,923.6748","1,923.6748",0.000852899
08-Jan-2016,"1,922.0348",-21.0589,-1.0838%,"1,922.0348","1,922.0348","1,922.0348",-0.010896977
07-Jan-2016,"1,943.0937",-47.1686,-2.3700%,"1,943.0937","1,943.0937","1,943.0937",-0.023985045
06-Jan-2016,"1,990.2623",-26.4521,-1.3116%,"1,990.2623","1,990.2623","1,990.2623",-0.013203213
05-Jan-2016,"2,016.7144",+4.0550,+0.2015%,"2,016.7144","2,016.7144","2,016.7144",0.00201272
04-Jan-2016,"2,012.6594",-31.2775,-1.5303%,"2,012.6594","2,012.6594","2,012.6594",-0.015420869
31-Dec-2015,"2,043.9369",-19.4183,-0.9411%,"2,043.9369","2,043.9369","2,043.9369",-0.009455595
30-Dec-2015,"2,063.3552",-15.0067,-0.7220%,"2,063.3552","2,063.3552","2,063.3552",-0.00724664
29-Dec-2015,"2,078.3619",+21.8612,+1.0630%,"2,078.3619","2,078.3619","2,078.3619",0.010574186
28-Dec-2015,"2,056.5007",-4.4876,-0.2177%,"2,056.5007","2,056.5007","2,056.5007",-0.002179776
24-Dec-2015,"2,060.9883",-3.3037,-0.1600%,"2,060.9883","2,060.9883","2,060.9883",-0.001601685
23-Dec-2015,"2,064.2920",+25.3245,+1.2420%,"2,064.2920","2,064.2920","2,064.2920",0.012343758
22-Dec-2015,"2,038.9675",+17.8175,+0.8816%,"2,038.9675","2,038.9675","2,038.9675",0.008776896
21-Dec-2015,"2,021.1500",+15.6003,+0.7779%,"2,021.1500","2,021.1500","2,021.1500",0.007748469
18-Dec-2015,"2,005.5497",-36.3382,-1.7796%,"2,005.5497","2,005.5497","2,005.5497",-0.017956633
17-Dec-2015,"2,041.8879",-31.1782,-1.5040%,"2,041.8879","2,041.8879","2,041.8879",-0.015153898
16-Dec-2015,"2,073.0661",+29.6571,+1.4514%,"2,073.0661","2,073.0661","2,073.0661",0.014409228
15-Dec-2015,"2,043.4090",+21.4694,+1.0618%,"2,043.4090","2,043.4090","2,043.4090",0.010562243
14-Dec-2015,"2,021.9396",+9.5659,+0.4754%,"2,021.9396","2,021.9396","2,021.9396",0.004742278
11-Dec-2015,"2,012.3737",-39.8586,-1.9422%,"2,012.3737","2,012.3737","2,012.3737",-0.019613157
10-Dec-2015,"2,052.2323",+4.6091,+0.2251%,"2,052.2323","2,052.2323","2,052.2323",0.002248422
09-Dec-2015,"2,047.6232",-15.9704,-0.7739%,"2,047.6232","2,047.6232","2,047.6232",-0.007769223
08-Dec-2015,"2,063.5936",-13.4780,-0.6489%,"2,063.5936","2,063.5936","2,063.5936",-0.006510088
07-Dec-2015,"2,077.0716",-14.6158,-0.6988%,"2,077.0716","2,077.0716","2,077.0716",-0.007012092
04-Dec-2015,"2,091.6874",+42.0718,+2.0527%,"2,091.6874","2,091.6874","2,091.6874",0.020318845
03-Dec-2015,"2,049.6156",-29.8906,-1.4374%,"2,049.6156","2,049.6156","2,049.6156",-0.014478198
02-Dec-2015,"2,079.5062",-23.1265,-1.0999%,"2,079.5062","2,079.5062","2,079.5062",-0.011059765
01-Dec-2015,"2,102.6327",+22.2259,+1.0683%,"2,102.6327","2,102.6327","2,102.6327",0.010626775
30-Nov-2015,"2,080.4068",-9.7000,-0.4641%,"2,080.4068","2,080.4068","2,080.4068",-0.004651714
27-Nov-2015,"2,090.1068",+1.2342,+0.0591%,"2,090.1068","2,090.1068","2,090.1068",0.000590671
25-Nov-2015,"2,088.8726",-0.2673,-0.0128%,"2,088.8726","2,088.8726","2,088.8726",-0.000127956
24-Nov-2015,"2,089.1399",+2.5499,+0.1222%,"2,089.1399","2,089.1399","2,089.1399",0.001221296
23-Nov-2015,"2,086.5900",-2.5762,-0.1233%,"2,086.5900","2,086.5900","2,086.5900",-0.001233884
20-Nov-2015,"2,089.1662",+7.9285,+0.3810%,"2,089.1662","2,089.1662","2,089.1662",0.003802274
19-Nov-2015,"2,081.2377",-2.3433,-0.1125%,"2,081.2377","2,081.2377","2,081.2377",-0.001125283
18-Nov-2015,"2,083.5810",+33.1451,+1.6165%,"2,083.5810","2,083.5810","2,083.5810",0.016035643
17-Nov-2015,"2,050.4359",-2.7491,-0.1339%,"2,050.4359","2,050.4359","2,050.4359",-0.001339841
16-Nov-2015,"2,053.1850",+30.1456,+1.4901%,"2,053.1850","2,053.1850","2,053.1850",0.014791212
13-Nov-2015,"2,023.0394",-22.9262,-1.1206%,"2,023.0394","2,023.0394","2,023.0394",-0.01126882
12-Nov-2015,"2,045.9656",-29.0376,-1.3994%,"2,045.9656","2,045.9656","2,045.9656",-0.014092842
11-Nov-2015,"2,075.0032",-6.7140,-0.3225%,"2,075.0032","2,075.0032","2,075.0032",-0.003230434
10-Nov-2015,"2,081.7172",+3.1372,+0.1509%,"2,081.7172","2,081.7172","2,081.7172",0.001508162
09-Nov-2015,"2,078.5800",-20.6235,-0.9824%,"2,078.5800","2,078.5800","2,078.5800",-0.009873019
06-Nov-2015,"2,099.2035",-0.7256,-0.0346%,"2,099.2035","2,099.2035","2,099.2035",-0.000345595
05-Nov-2015,"2,099.9291",-2.3846,-0.1134%,"2,099.9291","2,099.9291","2,099.9291",-0.001134918
04-Nov-2015,"2,102.3137",-7.4738,-0.3542%,"2,102.3137","2,102.3137","2,102.3137",-0.003548731
03-Nov-2015,"2,109.7875",+5.7385,+0.2727%,"2,109.7875","2,109.7875","2,109.7875",0.002723648
02-Nov-2015,"2,104.0490",+24.6892,+1.1873%,"2,104.0490","2,104.0490","2,104.0490",0.011803526
30-Oct-2015,"2,079.3598",-10.0476,-0.4809%,"2,079.3598","2,079.3598","2,079.3598",-0.004820427
29-Oct-2015,"2,089.4074",-0.9465,-0.0453%,"2,089.4074","2,089.4074","2,089.4074",-0.000452897
28-Oct-2015,"2,090.3539",+24.4616,+1.1841%,"2,090.3539","2,090.3539","2,090.3539",0.011771142
27-Oct-2015,"2,065.8923",-5.2892,-0.2554%,"2,065.8923","2,065.8923","2,065.8923",-0.002556978
26-Oct-2015,"2,071.1815",-3.9698,-0.1913%,"2,071.1815","2,071.1815","2,071.1815",-0.001914849
23-Oct-2015,"2,075.1513",+22.6425,+1.1032%,"2,075.1513","2,075.1513","2,075.1513",0.010971217
22-Oct-2015,"2,052.5088",+33.5678,+1.6626%,"2,052.5088","2,052.5088","2,052.5088",0.016489733
21-Oct-2015,"2,018.9410",-11.8262,-0.5824%,"2,018.9410","2,018.9410","2,018.9410",-0.005840536
20-Oct-2015,"2,030.7672",-2.8972,-0.1425%,"2,030.7672","2,030.7672","2,030.7672",-0.001425636
19-Oct-2015,"2,033.6644",+0.5540,+0.0272%,"2,033.6644","2,033.6644","2,033.6644",0.000272452
16-Oct-2015,"2,033.1104",+9.2486,+0.4570%,"2,033.1104","2,033.1104","2,033.1104",0.004559369
15-Oct-2015,"2,023.8618",+29.6194,+1.4852%,"2,023.8618","2,023.8618","2,023.8618",0.01474324
14-Oct-2015,"1,994.2424",-9.4479,-0.4715%,"1,994.2424","1,994.2424","1,994.2424",-0.004726402
13-Oct-2015,"2,003.6903",-13.7659,-0.6823%,"2,003.6903","2,003.6903","2,003.6903",-0.006846781
12-Oct-2015,"2,017.4562",+2.5636,+0.1272%,"2,017.4562","2,017.4562","2,017.4562",0.001271517
09-Oct-2015,"2,014.8926",+1.4617,+0.0726%,"2,014.8926","2,014.8926","2,014.8926",0.000725711
08-Oct-2015,"2,013.4309",+17.6044,+0.8821%,"2,013.4309","2,013.4309","2,013.4309",0.008781932
07-Oct-2015,"1,995.8265",+15.9115,+0.8036%,"1,995.8265","1,995.8265","1,995.8265",0.008004336
06-Oct-2015,"1,979.9150",-7.1391,-0.3593%,"1,979.9150","1,979.9150","1,979.9150",-0.003599276
05-Oct-2015,"1,987.0541",+35.6943,+1.8292%,"1,987.0541","1,987.0541","1,987.0541",0.018126727
02-Oct-2015,"1,951.3598",+27.5397,+1.4315%,"1,951.3598","1,951.3598","1,951.3598",0.014213618
01-Oct-2015,"1,923.8201",+3.7935,+0.1976%,"1,923.8201","1,923.8201","1,923.8201",0.001973805
30-Sep-2015,"1,920.0266",+35.9414,+1.9076%,"1,920.0266","1,920.0266","1,920.0266",0.018896642
29-Sep-2015,"1,884.0852",+2.3162,+0.1231%,"1,884.0852","1,884.0852","1,884.0852",0.001230106
28-Sep-2015,"1,881.7690",-49.5709,-2.5667%,"1,881.7690","1,881.7690","1,881.7690",-0.026001719
25-Sep-2015,"1,931.3399",-0.9013,-0.0466%,"1,931.3399","1,931.3399","1,931.3399",-0.000466562
24-Sep-2015,"1,932.2412",-6.5181,-0.3362%,"1,932.2412","1,932.2412","1,932.2412",-0.00336766
23-Sep-2015,"1,938.7593",-3.9848,-0.2051%,"1,938.7593","1,938.7593","1,938.7593",-0.002053226
22-Sep-2015,"1,942.7441",-24.2262,-1.2317%,"1,942.7441","1,942.7441","1,942.7441",-0.012392982
21-Sep-2015,"1,966.9703",+8.9375,+0.4565%,"1,966.9703","1,966.9703","1,966.9703",0.004554144
18-Sep-2015,"1,958.0328",-32.1715,-1.6165%,"1,958.0328","1,958.0328","1,958.0328",-0.016297001
17-Sep-2015,"1,990.2043",-5.1064,-0.2559%,"1,990.2043","1,990.2043","1,990.2043",-0.002562481
16-Sep-2015,"1,995.3107",+17.2240,+0.8707%,"1,995.3107","1,995.3107","1,995.3107",0.008669713
15-Sep-2015,"1,978.0867",+25.0606,+1.2832%,"1,978.0867","1,978.0867","1,978.0867",0.012750049
14-Sep-2015,"1,953.0261",-8.0196,-0.4089%,"1,953.0261","1,953.0261","1,953.0261",-0.004097836
11-Sep-2015,"1,961.0457",+8.7589,+0.4486%,"1,961.0457","1,961.0457","1,961.0457",0.004476448
10-Sep-2015,"1,952.2868",+10.2490,+0.5277%,"1,952.2868","1,952.2868","1,952.2868",0.005263569
09-Sep-2015,"1,942.0378",-27.3767,-1.3901%,"1,942.0378","1,942.0378","1,942.0378",-0.013998456
08-Sep-2015,"1,969.4145",+48.1901,+2.5083%,"1,969.4145","1,969.4145","1,969.4145",0.024773599
04-Sep-2015,"1,921.2244",-29.9034,-1.5326%,"1,921.2244","1,921.2244","1,921.2244",-0.015444873
03-Sep-2015,"1,951.1278",+2.2652,+0.1162%,"1,951.1278","1,951.1278","1,951.1278",0.001161644
02-Sep-2015,"1,948.8626",+35.0099,+1.8293%,"1,948.8626","1,948.8626","1,948.8626",0.01812759
01-Sep-2015,"1,913.8527",-58.3320,-2.9577%,"1,913.8527","1,913.8527","1,913.8527",-0.030023582
31-Aug-2015,"1,972.1847",-16.6867,-0.8390%,"1,972.1847","1,972.1847","1,972.1847",-0.008425429
28-Aug-2015,"1,988.8714",+1.2089,+0.0608%,"1,988.8714","1,988.8714","1,988.8714",0.000608017
27-Aug-2015,"1,987.6625",+47.1518,+2.4299%,"1,987.6625","1,987.6625","1,987.6625",0.024008139
26-Aug-2015,"1,940.5107",+72.8998,+3.9034%,"1,940.5107","1,940.5107","1,940.5107",0.038291165
25-Aug-2015,"1,867.6109",-25.6030,-1.3524%,"1,867.6109","1,867.6109","1,867.6109",-0.013615841
24-Aug-2015,"1,893.2139",-77.6752,-3.9411%,"1,893.2139","1,893.2139","1,893.2139",-0.0402089
21-Aug-2015,"1,970.8891",-64.8450,-3.1853%,"1,970.8891","1,970.8891","1,970.8891",-0.03237173
20-Aug-2015,"2,035.7341",-43.8766,-2.1098%,"2,035.7341","2,035.7341","2,035.7341",-0.021324222
19-Aug-2015,"2,079.6107",-17.3087,-0.8254%,"2,079.6107","2,079.6107","2,079.6107",-0.008288603
18-Aug-2015,"2,096.9194",-5.5170,-0.2624%,"2,096.9194","2,096.9194","2,096.9194",-0.002627547
17-Aug-2015,"2,102.4364",+10.8928,+0.5208%,"2,102.4364","2,102.4364","2,102.4364",0.005194505
14-Aug-2015,"2,091.5436",+8.1563,+0.3915%,"2,091.5436","2,091.5436","2,091.5436",0.003907279
13-Aug-2015,"2,083.3873",-2.6591,-0.1275%,"2,083.3873","2,083.3873","2,083.3873",-0.001275521
12-Aug-2015,"2,086.0464",+1.9729,+0.0947%,"2,086.0464","2,086.0464","2,086.0464",0.000946208
11-Aug-2015,"2,084.0735",-20.1090,-0.9557%,"2,084.0735","2,084.0735","2,084.0735",-0.009602639
10-Aug-2015,"2,104.1825",+26.6141,+1.2810%,"2,104.1825","2,104.1825","2,104.1825",0.012728859
07-Aug-2015,"2,077.5684",-5.9901,-0.2875%,"2,077.5684","2,077.5684","2,077.5684",-0.002879078
06-Aug-2015,"2,083.5585",-16.2837,-0.7755%,"2,083.5585","2,083.5585","2,083.5585",-0.00778495
05-Aug-2015,"2,099.8422",+6.5183,+0.3114%,"2,099.8422","2,099.8422","2,099.8422",0.003109014
04-Aug-2015,"2,093.3239",-4.7158,-0.2248%,"2,093.3239","2,093.3239","2,093.3239",-0.002250247
03-Aug-2015,"2,098.0397",-5.7957,-0.2755%,"2,098.0397","2,098.0397","2,098.0397",-0.002758627
31-Jul-2015,"2,103.8354",-4.7946,-0.2274%,"2,103.8354","2,103.8354","2,103.8354",-0.002276388
30-Jul-2015,"2,108.6300",+0.0614,+0.0029%,"2,108.6300","2,108.6300","2,108.6300",2.91189E-05
29-Jul-2015,"2,108.5686",+15.3153,+0.7317%,"2,108.5686","2,108.5686","2,108.5686",0.00728987
28-Jul-2015,"2,093.2533",+25.6115,+1.2387%,"2,093.2533","2,093.2533","2,093.2533",0.012310728
27-Jul-2015,"2,067.6418",-12.0074,-0.5774%,"2,067.6418","2,067.6418","2,067.6418",-0.005790495
24-Jul-2015,"2,079.6492",-22.4988,-1.0703%,"2,079.6492","2,079.6492","2,079.6492",-0.010760453
